beta_1,beta_2,t_b,xi,n,givenModel,t_b_estMean,t_b_estVar,selRate_NLL,selRate_AIC,selRate_BIC,"selNum_NLL_Gev(0, 0)","selNum_NLL_Gev(0, 1)","selNum_NLL_Gev(1, 0)","selNum_NLL_Gev(1, 1)","selNum_AIC_Gev(0, 0)","selNum_AIC_Gev(0, 1)","selNum_AIC_Gev(1, 0)","selNum_AIC_Gev(1, 1)","selNum_BIC_Gev(0, 0)","selNum_BIC_Gev(0, 1)","selNum_BIC_Gev(1, 0)","selNum_BIC_Gev(1, 1)"
-1,2,0.5,-0.1,40,"GEV(1, 1)",0.506575,0.024649544,0.991026919,0.508474576,0.285144566,2,5,2,994,6,466,21,510,28,621,68,286
-1,2,0.5,-0.2,40,"GEV(1, 1)",0.5048,0.023337798,0.997,0.48,0.26,0,3,0,997,4,500,16,480,20,646,74,260
-1,2,0.5,0.1,40,"GEV(1, 1)",0.492225,0.019940114,0.999,0.496,0.284,0,1,0,999,0,492,12,496,18,639,59,284
-1,2,0.5,0.2,40,"GEV(1, 1)",0.47985,0.019505983,0.999,0.493,0.261,1,0,0,999,3,493,11,493,15,680,44,261
-1,4,0.5,0,40,"GEV(1, 1)",0.496125,0.000852712,0.99,0.366,0.188,0,10,0,990,1,633,0,366,2,809,1,188
-1,4,0.5,-0.1,40,"GEV(1, 1)",0.4995,0.000814314,0.988,0.356,0.188,0,12,0,988,1,643,0,356,3,808,1,188
-1,4,0.5,-0.2,40,"GEV(1, 1)",0.4998,0.000744454,0.982,0.378,0.212,0,18,0,982,1,621,0,378,1,786,1,212
-1,4,0.5,0.1,40,"GEV(1, 1)",0.4952,0.001768729,0.983,0.378,0.213,1,16,0,983,5,617,0,378,6,780,1,213
-1,4,0.5,0.2,40,"GEV(1, 1)",0.493625,0.001333818,0.986,0.386,0.202,0,14,0,986,0,614,0,386,0,798,0,202
-2,-1,0.5,0,40,"GEV(1, 1)",0.5269,0.063462352,0.992,0.523,0.155,6,2,0,992,8,297,172,523,8,341,496,155
-2,-1,0.5,-0.1,40,"GEV(1, 1)",0.542675,0.058181401,0.991,0.484,0.143,2,7,0,991,6,347,163,484,7,384,466,143
-2,-1,0.5,-0.2,40,"GEV(1, 1)",0.5148,0.056736446,0.994,0.508,0.172,3,3,0,994,4,323,165,508,4,351,473,172
-2,-1,0.5,0.1,40,"GEV(1, 1)",0.529775,0.061194018,0.996,0.536,0.175,2,2,0,996,3,313,148,536,4,356,465,175
-2,-1,0.5,0.2,40,"GEV(1, 1)",0.528425,0.059808703,0.999,0.579,0.232,1,0,0,999,1,291,129,579,1,358,409,232
-2,-2,0.5,0,40,"GEV(1, 1)",0.5353,0.027368779,0.988,0.619,0.296,7,5,0,988,10,346,25,619,10,496,198,296
-2,-2,0.5,-0.1,40,"GEV(1, 1)",0.5221,0.022526617,0.997,0.593,0.27,2,1,0,997,3,371,33,593,3,532,195,270
-2,-2,0.5,-0.2,40,"GEV(1, 1)",0.517375,0.02300549,0.995,0.616,0.33,2,3,0,995,3,342,39,616,3,483,184,330
-2,-2,0.5,0.1,40,"GEV(1, 1)",0.526175,0.019283528,0.989,0.636,0.336,8,3,0,989,9,330,25,636,9,478,177,336
-2,-2,0.5,0.2,40,"GEV(1, 1)",0.5301,0.017624114,0.994,0.662,0.374,2,4,0,994,3,316,19,662,5,477,144,374
-2,-4,0.5,0,40,"GEV(1, 1)",0.504525,0.000758408,0.998,0.667,0.479,0,2,0,998,0,333,0,667,0,520,1,479
-2,-4,0.5,-0.1,40,"GEV(1, 1)",0.50175,0.00075269,0.996,0.636,0.456,0,4,0,996,0,364,0,636,0,542,2,456
-2,-4,0.5,-0.2,40,"GEV(1, 1)",0.501,0.000837337,0.996,0.662,0.472,0,4,0,996,0,338,0,662,0,527,1,472
-2,-4,0.5,0.1,40,"GEV(1, 1)",0.505175,0.000883478,0.999,0.679,0.498,0,1,0,999,0,321,0,679,0,501,1,498
-2,-4,0.5,0.2,40,"GEV(1, 1)",0.503475,0.001256055,1,0.714,0.552,0,0,0,1000,0,286,0,714,0,446,2,552
-2,0,0,0,40,"GEV(1, 0)",NA,NA,0,0.175,0.52,2,0,0,998,7,345,175,473,41,305,520,134
-2,0,0,-0.1,40,"GEV(1, 0)",NA,NA,0,0.208,0.536,0,1,0,999,4,374,208,414,45,309,536,110
-2,0,0,-0.2,40,"GEV(1, 0)",NA,NA,0,0.183,0.483,0,1,0,999,7,389,183,421,51,311,483,155
-2,0,0,0.1,40,"GEV(1, 0)",NA,NA,0,0.187,0.541,0,0,0,1000,5,310,187,498,34,265,541,160
-2,0,0,0.2,40,"GEV(1, 0)",NA,NA,0,0.185,0.52,0,0,0,1000,4,284,185,527,27,255,520,198
-2,1,0.5,0,40,"GEV(1, 1)",0.479975,0.0623257,1,0.468,0.16,0,0,0,1000,195,312,25,468,611,163,66,160
-2,1,0.5,-0.1,40,"GEV(1, 1)",0.4965,0.058458709,0.999,0.47,0.146,0,1,0,999,205,305,20,470,649,148,57,146
-2,1,0.5,-0.2,40,"GEV(1, 1)",0.5085,0.064785035,0.998,0.474,0.182,0,2,0,998,187,322,17,474,581,173,64,182
-2,1,0.5,0.1,40,"GEV(1, 1)",0.4805,0.062195696,0.999,0.493,0.178,0,1,0,999,160,324,23,493,580,177,65,178
-2,1,0.5,0.2,40,"GEV(1, 1)",0.473575,0.063276871,1,0.512,0.201,0,0,0,1000,147,321,20,512,561,172,66,201
-2,2,0.5,0,40,"GEV(1, 1)",0.492,0.023391892,0.999,0.754,0.465,0,1,0,999,21,220,5,754,220,292,23,465
-2,2,0.5,-0.1,40,"GEV(1, 1)",0.496075,0.023094564,1,0.738,0.485,0,0,0,1000,35,222,5,738,203,289,23,485
-2,2,0.5,-0.2,40,"GEV(1, 1)",0.5105,0.02300025,0.999,0.78,0.484,0,1,0,999,25,190,5,780,235,260,21,484
-2,2,0.5,0.1,40,"GEV(1, 1)",0.4999,0.019255495,1,0.791,0.515,0,0,0,1000,25,177,7,791,207,255,23,515
-2,2,0.5,0.2,40,"GEV(1, 1)",0.48925,0.017938626,1,0.791,0.52,0,0,0,1000,19,190,0,791,180,284,16,520
-2,4,0.5,0,40,"GEV(1, 1)",0.496225,0.001180054,0.986,0.662,0.47,0,14,0,986,1,337,0,662,2,528,0,470
-2,4,0.5,-0.1,40,"GEV(1, 1)",0.49755,0.001546794,0.984,0.644,0.446,0,16,0,984,2,354,0,644,3,551,0,446
-2,4,0.5,-0.2,40,"GEV(1, 1)",0.500675,0.001140059,0.971,0.652,0.447,1,28,0,971,6,342,0,652,11,540,2,447
-2,4,0.5,0.1,40,"GEV(1, 1)",0.4957,0.001314074,0.991,0.687,0.472,0,9,0,991,2,311,0,687,3,525,0,472
-2,4,0.5,0.2,40,"GEV(1, 1)",0.495225,0.000889964,0.991,0.712,0.534,0,9,0,991,1,287,0,712,2,464,0,534
-4,-1,0.5,0,40,"GEV(1, 1)",0.522575,0.063963708,0.991,0.793,0.342,6,3,0,991,7,32,168,793,7,70,581,342
-4,-1,0.5,-0.1,40,"GEV(1, 1)",0.528475,0.0646507,0.992,0.775,0.313,6,2,0,992,6,34,185,775,6,80,601,313
-4,-1,0.5,-0.2,40,"GEV(1, 1)",0.514825,0.061000595,0.992,0.784,0.334,5,3,0,992,5,43,168,784,6,77,583,334
-4,-1,0.5,0.1,40,"GEV(1, 1)",0.5229,0.06395955,0.992,0.811,0.366,3,5,0,992,3,30,156,811,4,50,580,366
-4,-1,0.5,0.2,40,"GEV(1, 1)",0.5378,0.061368779,0.991,0.835,0.427,6,2,1,991,6,19,140,835,6,47,520,427
-4,-2,0.5,0,40,"GEV(1, 1)",0.5198,0.023118579,0.998,0.939,0.709,1,1,0,998,1,28,32,939,1,67,223,709
-4,-2,0.5,-0.1,40,"GEV(1, 1)",0.527325,0.021957177,0.999,0.947,0.688,1,0,0,999,1,26,26,947,1,87,224,688
-4,-2,0.5,-0.2,40,"GEV(1, 1)",0.51405,0.023163261,0.998,0.94,0.714,1,1,0,998,1,28,31,940,1,71,214,714
-4,-2,0.5,0.1,40,"GEV(1, 1)",0.526275,0.020967467,0.995,0.946,0.732,3,2,0,995,3,28,23,946,4,75,189,732
-4,-2,0.5,0.2,40,"GEV(1, 1)",0.516875,0.019071181,0.997,0.953,0.775,0,3,0,997,0,20,27,953,0,68,157,775
-4,-4,0.5,0,40,"GEV(1, 1)",0.502625,0.0004154,0.998,0.976,0.927,0,2,0,998,0,24,0,976,0,72,1,927
-4,-4,0.5,-0.1,40,"GEV(1, 1)",0.50065,0.000760338,0.997,0.975,0.923,0,3,0,997,0,25,0,975,0,75,2,923
-4,-4,0.5,-0.2,40,"GEV(1, 1)",0.50195,0.000711909,0.989,0.962,0.911,0,11,0,989,0,38,0,962,0,88,1,911
-4,-4,0.5,0.1,40,"GEV(1, 1)",0.503475,0.000189989,1,0.983,0.945,0,0,0,1000,0,17,0,983,0,52,3,945
-4,-4,0.5,0.2,40,"GEV(1, 1)",0.50455,0.000634932,0.999,0.976,0.947,0,1,0,999,0,24,0,976,0,52,1,947
-4,0,0,0,40,"GEV(1, 0)",NA,NA,0,0.319,0.739,6,3,0,991,7,38,319,636,7,48,739,206
-4,0,0,-0.1,40,"GEV(1, 0)",NA,NA,0,0.293,0.704,16,3,0,981,16,53,293,638,16,75,704,205
-4,0,0,-0.2,40,"GEV(1, 0)",NA,NA,0,0.261,0.688,13,1,0,986,14,59,261,666,14,70,688,228
-4,0,0,0.1,40,"GEV(1, 0)",NA,NA,0,0.259,0.715,6,2,0,992,8,39,259,694,8,50,715,227
-4,0,0,0.2,40,"GEV(1, 0)",NA,NA,0,0.244,0.696,3,1,0,996,3,30,244,723,3,38,696,263
-4,1,0.5,0,40,"GEV(1, 1)",0.486825,0.060427472,0.998,0.687,0.313,2,0,0,998,2,165,146,687,11,164,512,313
-4,1,0.5,-0.1,40,"GEV(1, 1)",0.48475,0.058255693,0.996,0.639,0.272,2,2,0,996,4,199,158,639,13,187,528,272
-4,1,0.5,-0.2,40,"GEV(1, 1)",0.499725,0.063998298,0.998,0.64,0.277,2,0,0,998,2,201,157,640,7,194,522,277
-4,1,0.5,0.1,40,"GEV(1, 1)",0.479813889,0.060308578,1,0.728,0.335,0,0,0,1000,0,140,132,728,5,150,510,335
-4,1,0.5,0.2,40,"GEV(1, 1)",0.466175,0.061609354,1,0.744,0.38,0,0,0,1000,0,121,135,744,7,118,495,380
-4,2,0.5,0,40,"GEV(1, 1)",0.49455,0.022203751,1,0.793,0.581,0,0,0,1000,27,170,10,793,188,173,58,581
-4,2,0.5,-0.1,40,"GEV(1, 1)",0.494325,0.025772942,1,0.768,0.543,0,0,0,1000,18,200,14,768,183,205,69,543
-4,2,0.5,-0.2,40,"GEV(1, 1)",0.5106,0.024873764,0.999,0.769,0.546,0,1,0,999,32,188,11,769,206,186,62,546
-4,2,0.5,0.1,40,"GEV(1, 1)",0.4875,0.020689439,1,0.826,0.592,0,0,0,1000,18,147,9,826,193,160,55,592
-4,2,0.5,0.2,40,"GEV(1, 1)",0.4796,0.017811652,1,0.851,0.65,0,0,0,1000,10,136,3,851,175,133,42,650
-4,4,0.5,0,40,"GEV(1, 1)",0.497925,0.001076146,0.985,0.963,0.926,0,14,1,985,8,28,1,963,13,60,1,926
-4,4,0.5,-0.1,40,"GEV(1, 1)",0.50015,0.000838316,0.987,0.962,0.917,0,13,0,987,8,30,0,962,9,74,0,917
-4,4,0.5,-0.2,40,"GEV(1, 1)",0.500525,0.000734834,0.981,0.963,0.927,2,17,0,981,9,28,0,963,12,61,0,927
-4,4,0.5,0.1,40,"GEV(1, 1)",0.498825,0.00103528,0.985,0.969,0.945,0,14,1,985,6,24,1,969,12,42,1,945
-4,4,0.5,0.2,40,"GEV(1, 1)",0.496025,0.000196271,0.992,0.98,0.948,0,8,0,992,6,14,0,980,8,43,1,948
0,-1,0.5,0,40,"GEV(0, 1)",0.5314,0.024257047,0,0.509,0.483,0,0,0,1000,23,509,57,411,150,483,225,142
0,-1,0.5,-0.1,40,"GEV(0, 1)",0.50905,0.025614962,0,0.504,0.434,0,0,0,1000,28,504,66,402,179,434,230,157
0,-1,0.5,-0.2,40,"GEV(0, 1)",0.507025,0.025178953,0,0.485,0.472,0,0,0,1000,17,485,71,427,148,472,215,165
0,-1,0.5,0.1,40,"GEV(0, 1)",0.527225,0.023626801,0,0.504,0.472,0,0,0,1000,29,504,62,405,155,472,229,144
0,-1,0.5,0.2,40,"GEV(0, 1)",0.517375,0.021078563,0.001,0.524,0.52,0,1,0,999,15,524,52,409,105,520,221,154
0,-2,0.5,0,40,"GEV(0, 1)",0.511275,0.002961461,0.002,0.691,0.79,3,2,0,995,4,691,20,285,5,790,90,115
0,-2,0.5,-0.1,40,"GEV(0, 1)",0.509325,0.003274444,0.002,0.695,0.783,2,2,0,996,3,695,20,282,4,783,96,117
0,-2,0.5,-0.2,40,"GEV(0, 1)",0.50855,0.004665313,0.007,0.702,0.77,6,7,0,987,10,702,20,268,11,770,102,117
0,-2,0.5,0.1,40,"GEV(0, 1)",0.50865,0.002037215,0.001,0.718,0.816,1,1,0,998,2,718,19,261,2,816,73,109
0,-2,0.5,0.2,40,"GEV(0, 1)",0.512775,0.001817992,0.001,0.729,0.823,0,1,0,999,1,729,12,258,2,823,64,111
0,-4,0.5,0,40,"GEV(0, 1)",0.501575,7.70E-05,0.001,0.787,0.919,0,1,0,999,0,787,0,213,0,919,0,81
0,-4,0.5,-0.1,40,"GEV(0, 1)",0.501175,0.000327071,0.002,0.777,0.896,1,2,0,997,1,777,0,222,1,896,1,102
0,-4,0.5,-0.2,40,"GEV(0, 1)",0.500575,7.16E-05,0.006,0.783,0.923,0,6,0,994,0,783,0,217,0,923,0,77
0,-4,0.5,0.1,40,"GEV(0, 1)",0.5027,0.000336797,0.001,0.804,0.919,0,1,0,999,0,804,0,196,1,919,2,78
0,-4,0.5,0.2,40,"GEV(0, 1)",0.503175,0.000791336,0.004,0.798,0.904,0,4,0,996,0,798,1,201,0,904,3,93
0,0,0,0,40,"GEV(0, 0)",NA,NA,0,0.335,0.784,0,0,0,1000,335,314,18,333,784,111,35,70
0,0,0,-0.1,40,"GEV(0, 0)",NA,NA,0,0.343,0.792,0,0,0,1000,343,327,23,307,792,110,34,64
0,0,0,-0.2,40,"GEV(0, 0)",NA,NA,0,0.317,0.775,0,2,0,998,317,302,12,369,775,104,35,86
0,0,0,0.1,40,"GEV(0, 0)",NA,NA,0,0.302,0.767,0,1,0,999,302,343,20,335,767,128,34,71
0,0,0,0.2,40,"GEV(0, 0)",NA,NA,0,0.319,0.765,0,0,0,1000,319,327,13,341,765,137,20,78
0,1,0.5,0,40,"GEV(0, 1)",0.47815,0.025708286,0,0.512,0.446,0,0,0,1000,20,512,73,395,156,446,262,136
0,1,0.5,-0.1,40,"GEV(0, 1)",0.4889,0.026784825,0.002,0.531,0.469,0,2,0,998,34,531,70,365,164,469,243,124
0,1,0.5,-0.2,40,"GEV(0, 1)",0.492575,0.025241986,0.001,0.468,0.404,0,1,0,999,34,468,67,431,170,404,245,181
0,1,0.5,0.1,40,"GEV(0, 1)",0.4874,0.026435175,0,0.496,0.473,0,0,0,1000,24,496,60,420,152,473,240,135
0,1,0.5,0.2,40,"GEV(0, 1)",0.474425,0.019370915,0.001,0.519,0.545,0,1,0,999,13,519,40,428,96,545,191,168
0,2,0.5,0,40,"GEV(0, 1)",0.49235,0.002249977,0.009,0.7,0.785,0,9,0,991,4,700,19,277,8,785,84,123
0,2,0.5,-0.1,40,"GEV(0, 1)",0.4946,0.002434525,0.008,0.699,0.79,0,8,0,992,2,699,23,276,3,790,98,109
0,2,0.5,-0.2,40,"GEV(0, 1)",0.498975,0.002420745,0.015,0.673,0.784,0,15,0,985,2,673,22,303,3,784,85,128
0,2,0.5,0.1,40,"GEV(0, 1)",0.48835,0.001807335,0.011,0.712,0.806,0,11,0,989,6,712,11,271,9,806,80,105
0,2,0.5,0.2,40,"GEV(0, 1)",0.4869,0.001761401,0.003,0.717,0.816,0,3,0,997,2,717,19,262,3,816,81,100
0,4,0.5,0,40,"GEV(0, 1)",0.4993,0.000894154,0.014,0.784,0.9,0,14,0,986,0,784,0,216,1,900,0,99
0,4,0.5,-0.1,40,"GEV(0, 1)",0.498325,0.0002806,0.011,0.775,0.9,0,11,0,989,0,775,1,224,1,900,1,98
0,4,0.5,-0.2,40,"GEV(0, 1)",0.499125,0.000151261,0.024,0.776,0.907,0,24,0,976,0,776,0,224,0,907,1,92
0,4,0.5,0.1,40,"GEV(0, 1)",0.496975,0.001351576,0.011,0.789,0.887,0,11,0,989,0,789,2,209,1,887,3,109
0,4,0.5,0.2,40,"GEV(0, 1)",0.496375,0.001682917,0.005,0.789,0.909,0,5,0,995,0,789,1,210,1,909,1,89
1,-1,0.5,0,40,"GEV(1, 1)",0.526375,0.064419404,1,0.477,0.161,0,0,0,1000,236,273,14,477,626,169,44,161
1,-1,0.5,-0.1,40,"GEV(1, 1)",0.527225,0.060254679,1,0.524,0.154,0,0,0,1000,179,280,17,524,628,172,46,154
1,-1,0.5,-0.2,40,"GEV(1, 1)",0.508925,0.063194164,1,0.529,0.18,0,0,0,1000,192,253,26,529,621,143,56,180
1,-1,0.5,0.1,40,"GEV(1, 1)",0.529575,0.061822767,1,0.535,0.172,0,0,0,1000,159,283,23,535,611,174,43,172
1,-1,0.5,0.2,40,"GEV(1, 1)",0.539625,0.058649134,1,0.532,0.19,0,0,0,1000,169,284,15,532,592,177,41,190
1,-2,0.5,0,40,"GEV(1, 1)",0.5209,0.02547992,0.998,0.49,0.248,1,1,0,998,3,495,12,490,27,662,63,248
1,-2,0.5,-0.1,40,"GEV(1, 1)",0.53005,0.023437935,0.998,0.456,0.23,0,2,0,998,2,520,22,456,35,672,63,230
1,-2,0.5,-0.2,40,"GEV(1, 1)",0.5146,0.021532122,0.994,0.516,0.282,2,4,0,994,6,471,7,516,28,643,47,282
1,-2,0.5,0.1,40,"GEV(1, 1)",0.52435,0.023216544,0.999,0.488,0.263,1,0,0,999,1,502,9,488,22,654,61,263
1,-2,0.5,0.2,40,"GEV(1, 1)",0.527825,0.01822587,1,0.488,0.271,0,0,0,1000,0,502,10,488,13,673,43,271
1,-4,0.5,0,40,"GEV(1, 1)",0.5013,0.000932993,0.996,0.347,0.171,0,4,0,996,0,653,0,347,0,829,0,171
1,-4,0.5,-0.1,40,"GEV(1, 1)",0.5022,0.00101993,0.997,0.322,0.165,0,3,0,997,1,677,0,322,1,831,3,165
1,-4,0.5,-0.2,40,"GEV(1, 1)",0.502325,0.001294013,0.994,0.344,0.182,0,6,0,994,0,656,0,344,0,818,0,182
1,-4,0.5,0.1,40,"GEV(1, 1)",0.502875,0.001186045,0.995,0.368,0.2,0,5,0,995,1,631,0,368,1,799,0,200
1,-4,0.5,0.2,40,"GEV(1, 1)",0.50395,0.0005024,0.998,0.37,0.199,0,2,0,998,0,630,0,370,1,800,0,199
1,0,0,0,40,"GEV(1, 0)",NA,NA,0,0.096,0.229,0,0,0,1000,111,417,96,376,389,269,229,113
1,0,0,-0.1,40,"GEV(1, 0)",NA,NA,0,0.095,0.231,0,2,0,998,135,421,95,349,432,249,231,88
1,0,0,-0.2,40,"GEV(1, 0)",NA,NA,0,0.094,0.223,0,1,0,999,123,411,94,372,414,258,223,105
1,0,0,0.1,40,"GEV(1, 0)",NA,NA,0,0.099,0.253,0,0,0,1000,99,440,99,362,377,274,253,96
1,0,0,0.2,40,"GEV(1, 0)",NA,NA,0,0.102,0.279,0,0,0,1000,73,434,102,391,340,256,279,125
1,1,0.5,0,40,"GEV(1, 1)",0.48255,0.062426674,0.997,0.356,0.116,0,3,0,997,2,521,121,356,9,491,384,116
1,1,0.5,-0.1,40,"GEV(1, 1)",0.494875,0.062404264,0.993,0.352,0.124,0,7,0,993,1,516,131,352,9,509,358,124
1,1,0.5,-0.2,40,"GEV(1, 1)",0.497875,0.061876736,0.996,0.369,0.124,0,4,0,996,1,500,130,369,8,505,363,124
1,1,0.5,0.1,40,"GEV(1, 1)",0.481925,0.066967137,0.995,0.412,0.138,1,4,0,995,3,474,111,412,9,465,388,138
1,1,0.5,0.2,40,"GEV(1, 1)",0.47845,0.059518866,1,0.401,0.149,0,0,0,1000,1,508,90,401,6,508,337,149
1,2,0.5,0,40,"GEV(1, 1)",0.489175,0.022875069,0.98,0.308,0.115,0,20,0,980,11,659,22,308,13,744,128,115
1,2,0.5,-0.1,40,"GEV(1, 1)",0.49495,0.026395893,0.977,0.311,0.115,1,22,0,977,8,647,34,311,11,719,155,115
1,2,0.5,-0.2,40,"GEV(1, 1)",0.512625,0.024409394,0.982,0.352,0.136,0,18,0,982,5,617,26,352,10,699,155,136
1,2,0.5,0.1,40,"GEV(1, 1)",0.488525,0.023532482,0.983,0.348,0.143,0,17,0,983,5,628,19,348,8,717,132,143
1,2,0.5,0.2,40,"GEV(1, 1)",0.47775,0.021248686,0.992,0.37,0.162,0,8,0,992,3,606,21,370,5,715,118,162
1,4,0.5,0,40,"GEV(1, 1)",0.49605,0.002007655,0.989,0.349,0.2,0,11,0,989,0,651,0,349,0,799,1,200
1,4,0.5,-0.1,40,"GEV(1, 1)",0.4985,0.001236486,0.988,0.341,0.185,0,12,0,988,0,659,0,341,0,815,0,185
1,4,0.5,-0.2,40,"GEV(1, 1)",0.49985,0.000624352,0.979,0.366,0.231,0,21,0,979,0,634,0,366,0,769,0,231
1,4,0.5,0.1,40,"GEV(1, 1)",0.495275,0.001513563,0.996,0.384,0.237,0,4,0,996,0,616,0,384,0,763,0,237
1,4,0.5,0.2,40,"GEV(1, 1)",0.495975,0.00235553,0.996,0.365,0.217,0,4,0,996,0,635,0,365,0,782,1,217
2,-1,0.5,0,40,"GEV(1, 1)",0.5219,0.062719359,1,0.469,0.158,0,0,0,1000,194,321,16,469,599,187,56,158
2,-1,0.5,-0.1,40,"GEV(1, 1)",0.5218,0.058081592,1,0.47,0.159,0,0,0,1000,189,319,22,470,596,172,73,159
2,-1,0.5,-0.2,40,"GEV(1, 1)",0.515525,0.058087687,1,0.456,0.162,0,0,0,1000,214,304,26,456,613,164,61,162
2,-1,0.5,0.1,40,"GEV(1, 1)",0.52215,0.060646274,0.999,0.471,0.16,0,1,0,999,177,330,22,471,592,195,53,160
2,-1,0.5,0.2,40,"GEV(1, 1)",0.545175,0.057833928,1,0.502,0.192,0,0,0,1000,156,323,19,502,569,186,53,192
2,-2,0.5,0,40,"GEV(1, 1)",0.519825,0.021656751,1,0.784,0.476,0,0,0,1000,31,180,5,784,227,280,17,476
2,-2,0.5,-0.1,40,"GEV(1, 1)",0.51425,0.023201389,0.999,0.791,0.526,0,1,0,999,34,171,4,791,223,229,22,526
2,-2,0.5,-0.2,40,"GEV(1, 1)",0.509575,0.020897342,0.998,0.777,0.482,0,2,0,998,26,193,4,777,234,268,16,482
2,-2,0.5,0.1,40,"GEV(1, 1)",0.529175,0.021986431,0.998,0.793,0.504,0,2,0,998,16,190,1,793,205,271,20,504
2,-2,0.5,0.2,40,"GEV(1, 1)",0.52095,0.018923771,1,0.827,0.564,0,0,0,1000,15,155,3,827,165,252,19,564
2,-4,0.5,0,40,"GEV(1, 1)",0.504575,0.001651346,0.995,0.665,0.479,2,3,0,995,3,332,0,665,3,517,1,479
2,-4,0.5,-0.1,40,"GEV(1, 1)",0.5058,0.002063423,0.99,0.635,0.438,4,6,0,990,8,357,0,635,8,554,0,438
2,-4,0.5,-0.2,40,"GEV(1, 1)",0.502675,0.001481201,0.996,0.645,0.461,3,1,0,996,4,351,0,645,4,535,0,461
2,-4,0.5,0.1,40,"GEV(1, 1)",0.50215,0.002114992,0.992,0.678,0.481,0,8,0,992,2,320,0,678,3,516,0,481
2,-4,0.5,0.2,40,"GEV(1, 1)",0.50565,0.001054132,0.996,0.728,0.533,0,4,0,996,2,270,0,728,3,463,1,533
2,0,0,0,40,"GEV(1, 0)",NA,NA,0,0.177,0.521,0,1,0,999,7,400,177,416,45,295,521,139
2,0,0,-0.1,40,"GEV(1, 0)",NA,NA,0,0.192,0.512,0,3,0,997,2,377,192,429,42,288,512,158
2,0,0,-0.2,40,"GEV(1, 0)",NA,NA,0,0.205,0.523,0,3,0,997,4,359,205,432,25,296,523,156
2,0,0,0.1,40,"GEV(1, 0)",NA,NA,0,0.203,0.544,0,1,0,999,7,317,203,473,38,259,544,159
2,0,0,0.2,40,"GEV(1, 0)",NA,NA,0,0.18,0.562,0,0,0,1000,3,296,180,521,26,225,562,187
2,1,0.5,0,40,"GEV(1, 1)",0.489975,0.060438062,0.992,0.493,0.179,0,8,0,992,3,360,144,493,3,384,434,179
2,1,0.5,-0.1,40,"GEV(1, 1)",0.48845,0.061964812,0.992,0.501,0.171,0,7,1,992,3,329,167,501,4,353,472,171
2,1,0.5,-0.2,40,"GEV(1, 1)",0.497325,0.057024244,0.989,0.476,0.153,0,11,0,989,2,352,170,476,3,372,472,153
